"most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","address","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","city_ID","tree_ID","planted_date","retired_date","location_type","zipcode","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","percent_population"
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6326197,35.07782758,"1318 Coal Avenue Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6326841,35.07773979,"501 Sycamore Street Southeast","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6328862,35.07766911,"500 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6329148,35.0775338,"500 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6331524,35.07761118,"528-594 Spruce Street Southeast","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6332281,35.07770664,"502 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6332889,35.07736655,"528 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6331598,35.07721283,"500 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6331794,35.0770251,"528-594 Spruce Street Southeast","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Cedar elm","Ulmus crassifolia","Albuquerque","New Mexico",-106.6333866,35.07639002,"500 Spruce Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6334244,35.07607937,"501-589 Spruce Street Southeast","good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6323108,35.07569951,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.632335,35.07579257,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6324415,35.07573855,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6324265,35.075619,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6323158,35.07561014,"501 Sycamore Street Southeast","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.6323996,35.07514924,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Cedar elm","Ulmus crassifolia","Albuquerque","New Mexico",-106.6323298,35.07505266,"501 Sycamore Street Southeast","good",39.37008,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6315227,35.07528603,"501-589 Spruce Street Southeast","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","American elm","Ulmus americana","Albuquerque","New Mexico",-106.631607,35.07593717,"501 Sycamore Street Southeast","good",49.2126,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6324663,35.07665255,"528 Sycamore Street Southeast","good",45.93176,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm","Ulmus","Albuquerque","New Mexico",-106.6325378,35.07680002,"501 Sycamore Street Southeast","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Chinese elm","Ulmus parvifolia","Albuquerque","New Mexico",-106.6329405,35.07663852,"596-598 Spruce Street Southeast","good",49.2126,"introduced","more than 18.29 m",NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6328312,35.07706511,"500 Spruce Street Southeast","good",45.93176,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/11/2018","inventory_date","Elm","Ulmus","Albuquerque","New Mexico",-106.6329146,35.07706732,"500 Spruce Street Southeast","good",39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6/7/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.5806058,35.12679139,NA,"fair",111.54856,"introduced","more than 18.29 m","45.72 to 60.96 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/31/2018","inventory_date","Siberian elm","Ulmus pumila","Albuquerque","New Mexico",-106.633144,35.07701212,"528-594 Spruce Street Southeast","fair",246.063,"introduced","more than 18.29 m","60.96 to 76.2 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.744216,35.0446286,"10045-10299 Cartagena Avenue Southwest","fair",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7442241,35.04472467,"1901 Valley View Drive Southwest","fair",62.33596,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/2018","inventory_date","Catalpa","Catalpa","Albuquerque","New Mexico",-106.7442477,35.0449526,"1901 Valley View Drive Southwest","fair",55.77428,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/2018","inventory_date","Catalpa","Catalpa","Albuquerque","New Mexico",-106.744238,35.04454836,"10045-10299 Cartagena Avenue Southwest","fair",65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/23/2018","inventory_date","Catalpa","Catalpa","Albuquerque","New Mexico",-106.744226,35.04446327,"10045-10299 Cartagena Avenue Southwest","fair",65.6168,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"inventory_date",NA,NA,NA,NA,NA,NA,NA,NA,NA,"no_info",NA,NA,"Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/8/2018","inventory_date","Chitalpa","Chitalpa tashkentensis","Albuquerque","New Mexico",-106.7442288,35.04536513,"1901 Valley View Drive Southwest","fair",65.6168,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7444117,35.04549819,"1901 Valley View Drive Southwest","poor",29.52756,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/8/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7442891,35.045472,"1901 Valley View Drive Southwest","good",104.98688,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7445955,35.0455581,"1901 Valley View Drive Southwest","fair",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Oak","Quercus","Albuquerque","New Mexico",-106.7451611,35.04532233,"10313 Guadiana Place Southwest","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Oak","Quercus","Albuquerque","New Mexico",-106.7447336,35.04556249,"1901 Valley View Drive Southwest","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Oak","Quercus","Albuquerque","New Mexico",-106.7451477,35.04543323,"10313 Guadiana Place Southwest","good",59.05512,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Maple","Acer","Albuquerque","New Mexico",-106.7451142,35.04551997,"10313 Guadiana Place Southwest","poor",39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451263,35.04559133,"10313 Guadiana Place Southwest","good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7452228,35.04564623,"10313 Guadiana Place Southwest","good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451276,35.04523999,"10313 Guadiana Place Southwest","good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Raywood ash","Fraxinus oxycarpa","Albuquerque","New Mexico",-106.7451491,35.04513897,"10313 Guadiana Place Southwest","good",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Austrian pine","Pinus nigra","Albuquerque","New Mexico",-106.7451117,35.04499464,"10313 Guadiana Place Southwest","good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Austrian pine","Pinus nigra","Albuquerque","New Mexico",-106.7451332,35.0450424,"10313 Guadiana Place Southwest","fair",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Austrian pine","Pinus nigra","Albuquerque","New Mexico",-106.7451181,35.04488341,"10313 Guadiana Place Southwest","good",85.30184,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451611,35.04479092,"10313 Guadiana Place Southwest","good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451477,35.04472175,"10313 Guadiana Place Southwest","good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7448513,35.04435722,"10045 Cartagena Avenue Southwest","fair",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7447052,35.04435722,"10045 Cartagena Avenue Southwest","fair",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Deodar cedar","Cedrus deodara","Albuquerque","New Mexico",-106.7451293,35.04463685,"10045-10299 Cartagena Avenue Southwest","good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Elm hybrid","Ulmus","Albuquerque","New Mexico",-106.6409066,35.06702773,"799 Southern Avenue Southeast","fair",49.2126,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Boxelder","Acer negundo","Albuquerque","New Mexico",-106.7445425,35.04435886,"10045-10299 Cartagena Avenue Southwest","fair",62.33596,"naturally_occurring","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/17/2018","inventory_date","Honeylocust","Gleditsia triacanthos","Albuquerque","New Mexico",-106.7444262,35.04435063,"10045-10299 Cartagena Avenue Southwest","fair",82.021,"introduced","more than 18.29 m","30.48 to 45.72 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/9/2018","inventory_date","Hardy rubber tree","Eucommia ulmoides","Albuquerque","New Mexico",-106.6664659,35.09717885,"1800 Mountain Road Northwest","good",32.8084,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/8/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.7442495,35.04541225,"1901 Valley View Drive Southwest","good",68.89764,"no_info","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/8/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.744215,35.04525346,"1901 Valley View Drive Southwest","good",108.26772,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7450632,35.04594846,"99999 Valley View Drive Southwest","good",114.8294,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.74485,35.04593446,"99999 Valley View Drive Southwest","good",131.2336,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7449713,35.04585224,"99999 Valley View Drive Southwest","fair",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451216,35.04584949,"99999 Valley View Drive Southwest","good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7447065,35.04594104,"99999 Valley View Drive Southwest","good",131.2336,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7452034,35.04594447,"1416-1418 Del Rey Place Southwest","good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7452007,35.04583193,"99999 Valley View Drive Southwest","good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7451868,35.04574344,"10313 Guadiana Place Southwest","good",72.17848,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.74505,35.04578022,"99999 Valley View Drive Southwest","good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.745078,35.04571157,"1901 Valley View Drive Southwest","good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7450111,35.04561443,"1901 Valley View Drive Southwest","good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7449801,35.04574012,"99999 Valley View Drive Southwest","good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","Texas red oak","Quercus buckleyi","Albuquerque","New Mexico",-106.7444005,35.04569432,"99999 Valley View Drive Southwest","good",42.65092,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7444643,35.04559793,"1901 Valley View Drive Southwest","good",65.6168,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7445499,35.04589298,"99999 Valley View Drive Southwest","good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7443246,35.04553504,"1901 Valley View Drive Southwest","good",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7442453,35.04568638,"99999 Valley View Drive Southwest","good",68.89764,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7443973,35.04588069,"99999 Valley View Drive Southwest","good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7442771,35.04577271,"99999 Valley View Drive Southwest","good",59.05512,"introduced","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.744224,35.04585675,"99999 Valley View Drive Southwest","good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","London plane","Platanus acerifolia","Albuquerque","New Mexico",-106.7442891,35.04591236,"99999 Valley View Drive Southwest","good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5/7/2018","inventory_date","Ash","Fraxinus","Albuquerque","New Mexico",-106.7442221,35.04596565,"99999 Valley View Drive Southwest","good",39.37008,"no_info","more than 18.29 m","0 to 15.24 cm","Albuquerque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
